Project: DesignGalleryProject    Server: elite-tfsapp.elitecorp.com\DTSCollection    Query: Remaining 3.0    List type: Flat    ,,,,,,,,,,,,
ID,Backlog Priority,Release Version,Work Item Type,Title,Effort,State,Tags,Iteration Path,Area Path,Severity,Created Date,Closed Date
18317,999818180,3.0.0,Product Backlog Item,(3.0.0) SOLUTION MANAGER: XML Editor - Convert to WPF,5,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 76,\Activities,,03/12/2014 10:07 AM,11/08/2015 11:14 AM
23154,999873514,3.0.0,Product Backlog Item,* QA - 3.0 Activity testing knowledge transfer,3,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 76,\Activities\Dev,,11/03/2015 9:22 AM,17/03/2015 9:15 AM
21907,999895254,3.0.0,Product Backlog Item,(3.0.0) SOLUTION MANAGER: Options Editor - Adjust Workspaces Configuration for the Workflow Repository,5,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 78,\Activities,,11/02/2015 10:28 AM,15/04/2015 1:45 PM
22599,999904980,3.0.0,Product Backlog Item,*QA: Document Preview - Transfer Test Cases into TFS Part1,2,Done,,\3.0.0\3.0 Alpha\Sprint 79,\Activities\Dev,,02/03/2015 4:53 PM,28/04/2015 9:58 AM
22133,999905134,2.6,Bug,"DEFECT: DMS Plugin, NRL Link not working in conjunction with 3E Attachment",3,Done,,\3.0.0\3.0 Alpha\Sprint 75,\Defects,1 - Critical,19/02/2015 9:01 AM,27/02/2015 9:36 AM
22085,999905135,3.0.0,Product Backlog Item,QA: EDS QA Knowledge Transfer,8,Done,Analyzed,\3.0.0\3.0 Alpha\Sprint 79,\Activities\Dev,,18/02/2015 2:41 PM,23/04/2015 10:24 AM
3956,999905135,3.0.0,Product Backlog Item,*(3.0.0) WORKFLOW\ACTIVITIES: EDG.AsposeWrapper - Update Aspose to most recent version,5,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 74,\Activities,,05/02/2014 11:32 AM,11/08/2015 11:14 AM
21086,999920946,3.0.0,Product Backlog Item,*(3.0.0) WORKFLOW\ACTIVITY DESIGNER TEMPLATES: ApplyStylesheet,5,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 74,\Activities,,28/01/2015 2:25 PM,11/08/2015 11:14 AM
21119,999925145,3.0.0,Product Backlog Item,(3.0.0) WORKFLOW\ACTIVITY DESIGNER TEMPLATES: Design Mockups #3,3,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 75,\Activities,,29/01/2015 9:28 AM,11/08/2015 11:14 AM
21087,999925886,3.0.0,Product Backlog Item,(3.0.0) WORKFLOW\ACTIVITY DESIGNER TEMPLATES: BreakDocument,5,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 75,\Activities,,28/01/2015 2:25 PM,11/08/2015 11:14 AM
21090,999927368,3.0.0,Product Backlog Item,*(3.0.0) WORKFLOW\ACTIVITY DESIGNER TEMPLATES: DocumentCatalog,8,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 75,\Activities,,28/01/2015 2:26 PM,11/08/2015 11:14 AM
21089,999927738,3.0.0,Product Backlog Item,~(3.0.0) WORKFLOW\ACTIVITY DESIGNER TEMPLATES: ConvertToXml,2,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 76,\Activities,,28/01/2015 2:26 PM,11/08/2015 11:14 AM
23341,999936601,3.0.0,Product Backlog Item,*QA: Document Preview - Transfer Test Cases into TFS Part14,2,Done,,\3.0.0\3.0 Alpha\Sprint 80,\Activities\Dev,,17/03/2015 10:13 AM,07/05/2015 8:27 AM
23289,999936601,3.0.0,Product Backlog Item,*QA: Document Preview - Transfer Test Cases into TFS Part13,2,Done,,\3.0.0\3.0 Alpha\Sprint 80,\Activities\Dev,,13/03/2015 11:31 AM,11/05/2015 8:40 AM
23288,999936601,3.0.0,Product Backlog Item,*QA: Document Preview - Transfer Test Cases into TFS Part12,2,Done,,\3.0.0\3.0 Alpha\Sprint 80,\Activities\Dev,,13/03/2015 11:30 AM,07/05/2015 3:45 AM
23287,999936601,3.0.0,Product Backlog Item,QA: Document Preview - Transfer Test Cases into TFS Part11,2,Done,,\3.0.0\3.0 Alpha\Sprint 80,\Activities\Dev,,13/03/2015 11:30 AM,05/05/2015 10:02 AM
23286,999936601,3.0.0,Product Backlog Item,QA: Document Preview - Transfer Test Cases into TFS Part10,2,Done,,\3.0.0\3.0 Alpha\Sprint 80,\Activities\Dev,,13/03/2015 11:30 AM,01/05/2015 10:31 AM
23285,999936601,3.0.0,Product Backlog Item,QA: Document Preview - Transfer Test Cases into TFS Part9,2,Done,,\3.0.0\3.0 Alpha\Sprint 80,\Activities\Dev,,13/03/2015 11:30 AM,01/05/2015 8:31 AM
23284,999936601,3.0.0,Product Backlog Item,QA: Document Preview - Transfer Test Cases into TFS Part8,2,Done,,\3.0.0\3.0 Alpha\Sprint 80,\Activities\Dev,,13/03/2015 11:30 AM,01/05/2015 7:33 AM
23283,999936601,3.0.0,Product Backlog Item,QA: Document Preview - Transfer Test Cases into TFS Part7,2,Done,,\3.0.0\3.0 Alpha\Sprint 80,\Activities\Dev,,13/03/2015 11:30 AM,04/05/2015 9:23 AM
23282,999936601,3.0.0,Product Backlog Item,*QA: Document Preview - Transfer Test Cases into TFS Part6,2,Done,,\3.0.0\3.0 Alpha\Sprint 79,\Activities\Dev,,13/03/2015 11:30 AM,29/04/2015 2:42 PM
23281,999936601,3.0.0,Product Backlog Item,*QA: Document Preview - Transfer Test Cases into TFS Part5,2,Done,,\3.0.0\3.0 Alpha\Sprint 79,\Activities\Dev,,13/03/2015 11:30 AM,29/04/2015 11:20 AM
23280,999936601,3.0.0,Product Backlog Item,*QA: Document Preview - Transfer Test Cases into TFS Part4,2,Done,,\3.0.0\3.0 Alpha\Sprint 79,\Activities\Dev,,13/03/2015 11:30 AM,29/04/2015 12:28 PM
23279,999936601,3.0.0,Product Backlog Item,*QA: Document Preview - Transfer Test Cases into TFS Part3,2,Done,,\3.0.0\3.0 Alpha\Sprint 79,\Activities\Dev,,13/03/2015 11:27 AM,29/04/2015 2:42 PM
23278,999936601,3.0.0,Product Backlog Item,*QA: Document Preview - Transfer Test Cases into TFS Part2,2,Done,,\3.0.0\3.0 Alpha\Sprint 79,\Activities\Dev,,13/03/2015 11:26 AM,29/04/2015 9:21 AM
22657,999936755,3.0.0,Bug,(3.0.0) DEFECT: Number picker doesnt bind in Designer,5,Done,,\3.0.0\3.0 Alpha\Sprint 76,\Defects,3 - Medium,04/03/2015 9:32 AM,16/03/2015 1:10 PM
21800,999936755,2.6,Bug,"(PRINT SERVICE v2.6.1) DEFECT: (PS, SM 2.6.x) PRINTING:   printed copy can be different than server",13,Done,,\3.0.0\3.0 Alpha\Sprint 75,\Defects,3 - Medium,09/02/2015 9:45 AM,27/02/2015 9:39 AM
22735,999936756,3.0.0,Product Backlog Item,QA: Analyze SQL Analyzer Matrix to validate Test Cases,2,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 78,\Activities\Dev,,04/03/2015 10:42 AM,14/04/2015 11:17 AM
21768,999936756,3.0.0,Product Backlog Item,*?(3.0.0) PLATFORM\FILE ACQUISTION: [SPIKE] Strategy/Design,2,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 74,\Activities,,06/02/2015 12:42 PM,11/08/2015 11:14 AM
22738,999952567,3.0.0,Product Backlog Item,QA: Analyze Solution Manager Matrix to determine which sections(tabs) won't be relevant for 3.0,3,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 77,\Activities\Dev,,04/03/2015 11:16 AM,25/03/2015 10:07 AM
21524,999964425,3.0.0,Product Backlog Item,QA: Component Library - Transfer Test Cases into TFS Part1,1,Done,Analyzed,\3.0.0\3.0 Alpha\Sprint 78,\Activities\Dev,,05/02/2015 8:52 AM,09/04/2015 3:02 PM
21846,999968377,2.6,Bug,(PRINT SERVICE v2.6.1) [2.6.x/3.0.0] PRINTING: Handle exceptions caused by print drivers,5,Done,,\3.0.0\3.0 Alpha\Sprint 75,\Defects,3 - Medium,10/02/2015 10:02 AM,27/02/2015 9:32 AM
15852,999968378,3.0.0,Product Backlog Item,*(3.0.0) GENERAL: Update Assembly Information,1,Done,Analyzed,\3.0.0\3.0 Alpha\Sprint 70,\Activities,,24/10/2014 8:38 AM,11/08/2015 11:14 AM
27915,999972331,3.0.0,Product Backlog Item,14 - (3.0.0) SECURITY: Veracode Scan,3,Done,Capitalize,\3.0.0\3.0 TPR\Sprint 90,\Activities,,03/06/2015 3:32 PM,30/09/2015 8:37 AM
23655,1000000000,3.0.0,Product Backlog Item,(3.0.0) SPIKE: WORKFLOW\ACTIVITIES: Start utility,2,Done,Analyzed; Capitalize,\3.0.0\3.0 TPR\Sprint 90,\Activities,,20/03/2015 12:14 PM,29/09/2015 11:12 AM
20615,1000000000,3.0.0,Product Backlog Item,* (3.0.0) [SPIKE] FOLLOW UP MEETING #1: Design Meeting with Architects for EDG.Print,3,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 72,\Activities,,21/01/2015 9:20 AM,11/08/2015 11:14 AM
16998,1000000000,3.0.0,Product Backlog Item,(3.0.0) [SPIKE] Explore Workflow Execution Platform for Reuse,5,Done,,\3.0.0\3.0 Alpha\Sprint 70,\Activities,,19/11/2014 1:19 PM,13/10/2015 3:49 PM
2208,1000007904,3.0.0,Bug,Verify - DE4665 - GENERAL: Preview/output discrepancy,0.5,Done,Fixed; Triaged; Verify,\3.0.0\3.0 Alpha\Sprint 75,\Defects,3 - Medium,23/12/2013 9:07 PM,20/02/2015 2:13 PM
21390,1000009880,2.6,Bug,(PRINT SERVICE v2.6.1) DEFECT: Print Service (2.6.0) - Printers do not come online after network outage,3,Done,,\3.0.0\3.0 Alpha\Sprint 75,\Defects,3 - Medium,03/02/2015 10:07 AM,27/02/2015 9:30 AM
2060,1000011857,2.6,Bug,DE5729 - BACKEND: DATABASE - FileName column size too low in BatchPath,0.5,Done,Fixed; Triaged; Verify,\3.0.0\3.0 Alpha\Sprint 76,\Defects,3 - Medium,23/12/2013 9:07 PM,09/03/2015 10:19 AM
2077,1000015810,2.6,Bug,(PRINT SERVICE v2.6.1) DE6521 - PRINT SERVICE: Debug doesn't work properly on network paths,2,Done,Triaged,\3.0.0\3.0 Alpha\Sprint 75,\Defects,3 - Medium,23/12/2013 9:07 PM,27/02/2015 9:31 AM
23277,1000195636,2.6,Bug,"ERROR: 2.0.1, RES Documentation - Connection string as defined in document does not work",1,Done,,\3.0.0\3.0 Alpha\Sprint 77,\Defects,3 - Medium,13/03/2015 11:19 AM,24/03/2015 4:22 PM
22788,1000211449,2.6,Bug,WorkSite Plugin 2.1.2  - ImageConnect Action not working with Image_ID and AppType_ID,3,Done,,\3.0.0\3.0 Alpha\Sprint 77,\Defects,3 - Medium,04/03/2015 4:40 PM,30/03/2015 8:52 AM
22536,1000219356,2.6,Bug,Issues with latest test build of EDG printer service - dated Feb 25,2,Done,,\3.0.0\3.0 Alpha\Sprint 77,\Defects,3 - Medium,26/02/2015 3:10 PM,30/03/2015 8:51 AM
2059,1000221345,2.6,Bug,DE4924 - PLUG-IN: 3E ATTACHMENT - Limited to .doc,0.5,Done,Fixed; Triaged; Verify,\3.0.0\3.0 Alpha\Sprint 74,\Defects,3 - Medium,23/12/2013 9:07 PM,09/02/2015 3:43 PM
3878,1000252964,2.6,Bug,3E Attachment Plugin: Non descriptive error message when PacketSize is invalid,2,Done,,\3.0.0\3.0 Alpha\Sprint 74,\Defects,4 - Low,03/02/2014 2:24 PM,09/02/2015 4:45 PM
3880,1000284582,2.6,Bug,3E Attachment Plugin: Non descriptive error message when FileName is invalid,2,Done,,\3.0.0\3.0 Alpha\Sprint 74,\Defects,4 - Low,03/02/2014 2:28 PM,09/02/2015 4:45 PM
23978,1166579378,3.0.0,Product Backlog Item,(3.0.0) SOLUTION MANAGER: Workflow Repository Connection Indicator,1,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 79,\Activities,,27/03/2015 10:30 AM,28/04/2015 4:04 PM
27249,1200000539,3.0.0,Bug,(Verify)DEFECT: Metadata and Xaml file handling upon checkins need revisited.,0.5,Done,Analyzed,\3.0.0\3.0 TPR\Sprint 84,\Defects,2 - High,25/05/2015 9:50 AM,29/06/2015 5:20 AM
24227,1333263502,3.0.0,Product Backlog Item,(3.0.0) SOLUTION MANAGER: Source Control - API - Source Control History,3,Done,Analyzed,\3.0.0\3.0 Alpha\Sprint 78,\Activities,,01/04/2015 1:40 PM,13/04/2015 3:05 PM
20587,1333263502,3.0.0,Product Backlog Item,(3.0.0) SOLUTION MANAGER: Source Control - API - Checkin/Checkout/Unlock,8,Done,Analyzed,\3.0.0\3.0 Alpha\Sprint 78,\Activities,,19/01/2015 4:25 PM,13/04/2015 3:05 PM
24230,1375585643,3.0.0,Product Backlog Item,(3.0.0) SOLUTION MANAGER: Apply and touchup Office 2013 theme,5,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 78,\Activities,,01/04/2015 4:15 PM,13/04/2015 1:18 PM
23473,1396746714,3.0.0,Product Backlog Item,(3.0.0) WORKFLOW:  Workflow - Variable Assigning,8,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 78,\Activities,,19/03/2015 8:37 AM,15/04/2015 3:22 PM
27987,1400000405,2.6,Bug,DEFECT: TrapText ValueVerticalLineOffset that ends up positioned above the first line / upper bounds of a source file causes an error and the source file does not break as required,1,Done,,\3.0.0\3.0 TPR\Sprint 85,\Defects,2 - High,05/06/2015 10:30 AM,22/07/2015 2:54 PM
24035,1421814443,3.0.0,Product Backlog Item,(3.0.0) WORKFLOW\ACTIVITIES: LoadDocument - need support for additional format,5,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 78,\Activities,,30/03/2015 1:54 PM,15/04/2015 3:07 PM
21092,1427023322,3.0.0,Product Backlog Item,(3.0.0) WORKFLOW\ACTIVITY DESIGNER TEMPLATES: EvaluateXpath,8,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 78,\Activities,,28/01/2015 2:26 PM,13/04/2015 2:27 PM
25461,1429141286,3.0.0,Product Backlog Item,(3.0.0) SOLUTION MANAGER: Add/Change icons for various control types,2,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 80,\Activities,,28/04/2015 1:40 PM,12/05/2015 2:43 PM
25736,1429179090,3.0.0,Product Backlog Item,(3.0.0) SOLUTION MANAGER: Make Options dialogs more consistent looking,1,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 80,\Activities,,29/04/2015 3:42 PM,13/05/2015 3:26 PM
25735,1429179090,3.0.0,Product Backlog Item,(3.0.0) SOLUTION MANAGER: Make workflow properties dialog more consistent looking,2,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 80,\Activities,,29/04/2015 3:40 PM,13/05/2015 8:59 AM
25478,1429179090,3.0.0,Product Backlog Item,(3.0.0) SOLUTION MANAGER: Make dialogs more consistent,3,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 80,\Activities,,28/04/2015 3:54 PM,13/05/2015 10:23 AM
25445,1429292504,3.0.0,Product Backlog Item,(3.0.0) SOLUTION MANAGER: Checked out folder structure,3,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 80,\Activities,,28/04/2015 8:27 AM,12/05/2015 2:43 PM
24919,1429343158,3.0.0,Product Backlog Item,(3.0.0) SOLUTION MANAGER\TREEVIEW DISPLAY\WORKFLOWS: Ability to check-in workflows PBI 23780  (VERIFY),1,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 81,\Activities,,15/04/2015 10:35 AM,27/05/2015 8:35 AM
24920,1429349213,3.0.0,Product Backlog Item,(3.0.0) SOLUTION MANAGER\TREEVIEW DISPLAY\WORKFLOWS: Ability to check-out workflows 23778 (VERIFY),1,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 81,\Activities,,15/04/2015 10:43 AM,27/05/2015 8:35 AM
23187,1429363104,2.6,Bug,"DEFECT: DMS/Image Connect, Out of memory exception thrown generating large documents with a number of images to be included",5,Done,,\3.0.0\3.0 Alpha\Sprint 79,\Defects,2 - High,11/03/2015 3:37 PM,29/04/2015 10:57 AM
25250,1429364572,3.0.0,Product Backlog Item,(3.0.0) WORKFLOW\ACTIVITY DESIGNER TEMPLATES: Convert WORD Document,8,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 80,\Activities,,20/04/2015 10:38 AM,13/05/2015 3:35 PM
25258,1429365162,3.0.0,Product Backlog Item,(3.0.0) WORKFLOW\ACTIVITY DESIGNER TEMPLATES: Convert PDF Document,8,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 80,\Activities,,20/04/2015 11:31 AM,13/05/2015 3:35 PM
25257,1429365458,3.0.0,Product Backlog Item,(3.0.0) WORKFLOW\ACTIVITY DESIGNER TEMPLATES: Convert EXCEL Document,8,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 80,\Activities,,20/04/2015 11:30 AM,13/05/2015 3:36 PM
25613,1429365753,3.0.0,Product Backlog Item,(3.0.0) SOLUTION MANAGER: Document Preview - Convert to WPF,3,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 80,\Activities,,29/04/2015 10:36 AM,12/05/2015 2:43 PM
25623,1429367525,3.0.0,Product Backlog Item,(3.0.0) SOLUTION MANAGER: Document Preview - Load activity libraries,3,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 80,\Activities,,29/04/2015 10:38 AM,13/05/2015 3:26 PM
24762,1429400911,3.0.0,Product Backlog Item,(3.0.0) WORKFLOW ENGINE: Install latest build - April 16,3,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 79,\Activities,,10/04/2015 11:42 AM,16/04/2015 3:25 PM
24988,1429419814,3.0.0,Product Backlog Item,(3.0.0) SOLUTION MANAGER: [SPIKE] Research file repository structure,5,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 79,\Activities,,15/04/2015 3:22 PM,28/04/2015 9:22 AM
25023,1429429266,3.0.0,Product Backlog Item,~(3.0.0) WORKFLOW\ACTIVITIES: ConvertDocument (Create reusable common parts),3,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 79,\Activities,,16/04/2015 9:02 AM,28/04/2015 2:41 PM
24229,1429438718,3.0.0,Product Backlog Item,(3.0.0) WORKFLOW\ACTIVITIES: ConvertPdfDocument,5,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 79,\Activities,,01/04/2015 3:24 PM,29/04/2015 10:35 AM
24991,1429457622,3.0.0,Product Backlog Item,(3.0.0) WORKFLOW\ACTIVITIES: ConvertExcelDocument,5,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 79,\Activities,,15/04/2015 3:40 PM,29/04/2015 10:36 AM
24992,1429467074,3.0.0,Product Backlog Item,(3.0.0) WORKFLOW\ACTIVITIES: ConvertWordDocument,5,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 79,\Activities,,15/04/2015 3:44 PM,29/04/2015 10:36 AM
20583,1429468894,3.0.0,Product Backlog Item,(3.0.0) SOLUTION MANAGER: Document Preview - Modify to work with 3.0,13,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 80,\Activities,,19/01/2015 3:59 PM,13/05/2015 9:00 AM
24990,1429495430,3.0.0,Product Backlog Item,(3.0.0) SOLUTION MANAGER: Refactor registered user name,1,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 79,\Activities,,15/04/2015 3:31 PM,24/04/2015 1:55 PM
24989,1429514334,3.0.0,Product Backlog Item,(3.0.0) SOLUTION MANAGER: Prompt for a user comment when checking in a file,3,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 79,\Activities,,15/04/2015 3:26 PM,24/04/2015 1:52 PM
25370,1429519578,3.0.0,Product Backlog Item,(3.0.0) SOLUTION MANAGER - SPIKE: Determine how to persist Match data to EIF,3,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 80,\Activities,,23/04/2015 11:35 AM,07/05/2015 12:09 PM
24993,1429533238,3.0.0,Product Backlog Item,(3.0.0) SOLUTION MANAGER: Workflow Properties editing,3,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 79,\Activities,,15/04/2015 4:01 PM,29/04/2015 10:05 AM
26221,1429542098,3.0.0,Product Backlog Item,(3.0.0) SOLUTION MANAGER: Modify Workflow repository communication to handle application ID,3,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 81,\Activities,,06/05/2015 11:15 AM,26/05/2015 2:19 PM
24984,1429552143,3.0.0,Product Backlog Item,(3.0.0) SOLUTION MANAGER: Workflow Matches,8,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 79,\Activities,,15/04/2015 2:27 PM,29/04/2015 10:04 AM
26225,1429561002,3.0.0,Product Backlog Item,(3.0.0) SOLUTION MANAGER/TREEVIEW: Update context menus,3,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 81,\Activities,,06/05/2015 11:53 AM,26/05/2015 2:19 PM
24981,1429565728,3.0.0,Product Backlog Item,(3.0.0) SOLUTION MANAGER\OPTIONS: Workspace Editor - Validation,3,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 81,\Activities,,15/04/2015 1:39 PM,28/05/2015 8:57 AM
25455,1429570262,3.0.0,Product Backlog Item,(3.0.0) SOLUTION MANAGER\TREEVIEW DISPLAY\COMPONENTS: New component Validation,5,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 80,\Activities,,28/04/2015 9:31 AM,14/05/2015 9:42 AM
23779,1429570455,3.0.0,Product Backlog Item,(3.0.0) SOLUTION MANAGER\TREEVIEW DISPLAY\COMPONENTS: Ability to check-out components,5,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 81,\Activities,,24/03/2015 12:30 PM,28/05/2015 8:57 AM
23781,1429570552,3.0.0,Product Backlog Item,(3.0.0) SOLUTION MANAGER\TREEVIEW DISPLAY\COMPONENTS: Ability to check-in components,5,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 81,\Activities,,24/03/2015 12:33 PM,28/05/2015 8:57 AM
5137,1429570612,3.0.0,Product Backlog Item,(3.0.0) SOLUTION MANAGER\TREEVIEW DISPLAY\COMPONENTS: Ability to edit components,5,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 81,\Activities,,19/03/2014 11:46 AM,26/05/2015 2:19 PM
26150,1429570640,3.0.0,Product Backlog Item,"(3.0.0) WORKFLOW ENGINE: Install latest build - May 14, 2015",5,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 81,\Activities,,05/05/2015 1:15 PM,15/05/2015 3:52 PM
26306,1429570667,3.0.0,Product Backlog Item,(3.0.0) WORKFLOW:  Workflow - Storing matches,8,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 81,\Activities,,07/05/2015 11:54 AM,26/05/2015 3:43 PM
25409,1429570678,3.0.0,Product Backlog Item,(3.0.0) SOLUTION MANAGER: Remove machine name from username and populate the machine name for file check-in,2,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 81,\Activities,,24/04/2015 2:02 PM,26/05/2015 3:43 PM
26096,1429570684,3.0.0,Product Backlog Item,(3.0.0) SOLUTION MANAGER\TREEVIEW: Modify Checkout status message,2,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 81,\Activities,,05/05/2015 9:50 AM,28/05/2015 8:57 AM
24921,1429572192,3.0.0,Bug,(3.0.0) SOLUTION MANAGER\OPTIONS: Workspaces - issues with 'Address' field,2,Done,,\3.0.0\3.0 Alpha\Sprint 79,\Activities,3 - Medium,15/04/2015 10:43 AM,29/04/2015 10:43 AM
23776,1429592869,3.0.0,Product Backlog Item,(3.0.0) SOLUTION MANAGER\TREEVIEW DISPLAY\COMPONENTS: New component,5,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 79,\Activities,,24/03/2015 12:25 PM,28/04/2015 9:22 AM
27215,1429682256,2.6,Bug,*(SERVER 2.6.1.1) Encoding issue with text files,1,Done,Analyzed,\3.0.0\3.0 Alpha\Sprint 81,\Defects,2 - High,22/05/2015 12:33 PM,26/05/2015 10:05 AM
23767,1429716709,3.0.0,Product Backlog Item,(3.0.0) SOLUTION MANAGER\TREEVIEW DISPLAY\COMPONENTS: Component Properties,8,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 81,\Activities,,24/03/2015 12:07 PM,26/05/2015 2:51 PM
27200,1429720067,3.0.0,Product Backlog Item,3e Integration - Update preview workflow to simulate 3e invocation of DG3.0,2,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 82 (ALPHA as deliverable),\Activities,,22/05/2015 10:47 AM,28/05/2015 4:38 PM
24225,1429738973,3.0.0,Product Backlog Item,(3.0.0) SOLUTION MANAGER\TREEVIEW DISPLAY\WORKFLOWS: Persisting workflow and component data,13,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 82 (ALPHA as deliverable),\Activities,,01/04/2015 1:01 PM,11/06/2015 3:36 PM
25369,1429745908,3.0.0,Product Backlog Item,"(3.0.0) SOLUTION MANAGER\CHECK-IN: During check-in, create or update a Workflow Configuration for Workflows",8,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 81,\Activities,,23/04/2015 11:26 AM,26/05/2015 3:43 PM
27085,1429757879,3.0.0,Product Backlog Item,3e INTEGRATION: Update test solution to use latest Workflow API,1,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 81,\Activities\Dev,,19/05/2015 9:46 AM,19/05/2015 10:52 AM
24124,1429757879,3.0.0,Product Backlog Item,(3.0.0) SOLUTION MANAGER\TREEVIEW DISPLAY\WORKFLOWS: Version History,8,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 82 (ALPHA as deliverable),\Activities,,31/03/2015 4:46 PM,11/06/2015 8:53 AM
21911,1429758174,3.0.0,Product Backlog Item,(3.0.0) WORKFLOW:  Workflow - File Acquisition Workflow,5,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 82 (ALPHA as deliverable),\Activities,,11/02/2015 10:32 AM,10/06/2015 3:46 PM
21906,1429758322,3.0.0,Product Backlog Item,(3.0.0) WORKFLOW\ACTIVITIES: File Acquisition - GetMatches,3,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 82 (ALPHA as deliverable),\Activities,,11/02/2015 10:26 AM,10/06/2015 3:47 PM
24844,1429758765,3.0.0,Product Backlog Item,(3.0.0) SOLUTION MANAGER: Set the WorkspaceFileController Folder when the active workspace is changed,3,Done,Analyzed; Capitalize,\3.0.0\3.0 Alpha\Sprint 82 (ALPHA as deliverable),\Activities,,14/04/2015 12:33 PM,11/06/2015 3:50 PM
27370,1429759060,3.0.0,Product Backlog Item,(3.0.0) SOLUTION MANAGER TREEVIEW: Add Existing Item,3,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 82 (ALPHA as deliverable),\Activities,,27/05/2015 9:17 AM,09/06/2015 1:38 PM
27251,1429760833,3.0.0,Product Backlog Item,(3.0.0) SOLUTION MANAGER: Validation->Component Properties,3,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 82 (ALPHA as deliverable),\Activities,,25/05/2015 9:54 AM,11/06/2015 3:50 PM
27250,1429762606,3.0.0,Product Backlog Item,(3.0.0) SOLUTION MANAGER: Validation->Workflow Properties,5,Done,Capitalize,\3.0.0\3.0 Alpha\Sprint 82 (ALPHA as deliverable),\Activities,,25/05/2015 9:54 AM,11/06/2015 3:50 PM
