Project: DesignGalleryProject    Server: elite-tfsapp.elitecorp.com\DTSCollection    Query: Remaining 3.0    List type: Flat    ,,,,,,,,,
ID,Work Item Type,Tags,Title,Effort,State,Iteration Path,Area Path,Severity,Created Date
40665,Product Backlog Item,,(3.0.0) SOLUTION MANAGER: BETA RC2: Regression - Check-out,2,Done,\3.0.0\3.0 Beta\Sprint 100  (3.0.0 BETA As Deliverable),\Solution Manager,,03/02/2016 10:20 AM
40666,Product Backlog Item,,(3.0.0) SOLUTION MANAGER - Display progress dialog while loading plugins,2,Done,\3.0.0\3.0 GA\Sprint 102,\Solution Manager,,03/02/2016 10:21 AM
40667,Product Backlog Item,,(3.0.0) SOLUTION MANAGER: BETA RC2: Regression - Check-in,1,Done,\3.0.0\3.0 Beta\Sprint 100  (3.0.0 BETA As Deliverable),\Solution Manager\Testing,,03/02/2016 10:21 AM
40668,Product Backlog Item,,(3.0.0) SOLUTION MANAGER: BETA RC2: Regression - Shared,2,Done,\3.0.0\3.0 Beta\Sprint 100  (3.0.0 BETA As Deliverable),\Solution Manager\Testing,,03/02/2016 10:22 AM
40669,Product Backlog Item,,(3.0.0) SOLUTION MANAGER: BETA RC2: Drag and Drop,2,Done,\3.0.0\3.0 Beta\Sprint 100  (3.0.0 BETA As Deliverable),\Solution Manager\Testing,,03/02/2016 10:24 AM
40685,Product Backlog Item,Capitalize,(3.0.0) SOLUTION MANAGER: BETA: Exploratory Testing,5,Done,\3.0.0\3.0 Beta\Sprint 100  (3.0.0 BETA As Deliverable),\Solution Manager,,03/02/2016 10:53 AM
40452,Bug,Potential BETA,(RC1) SOLUTION MANAGER: File checked out by user becomes in conflict,1,Done,\3.0.0\3.0 Beta\Sprint 100  (3.0.0 BETA As Deliverable),\Solution Manager,3 - Medium,01/02/2016 1:03 PM
40834,Product Backlog Item,,(3.0.0) SOLUTION MANAGER: Remember workspace connection state,2,Done,\3.0.0\3.0 GA\Sprint 101,\Solution Manager,,04/02/2016 9:34 AM
40853,Bug,,"* (3.0.0) SOLUTION MANAGER: While creating new workspace if workspace folder does not exist, to first create it",1,Done,\3.0.0\3.0 GA\Sprint 101,\Solution Manager,4 - Low,04/02/2016 10:57 AM
40854,Bug,Potential BETA,*SOLUTION MANAGER: Partial check-in/undo-check out of new shared component possible,1,Done,\3.0.0\3.0 Beta\Sprint 100  (3.0.0 BETA As Deliverable),\Solution Manager,2 - High,04/02/2016 10:58 AM
40855,Bug,Potential BETA,*SOLUTION MANAGER: Mark as deleted repo component must delete local child components,1,Done,\3.0.0\3.0 Beta\Sprint 100  (3.0.0 BETA As Deliverable),\Solution Manager,2 - High,04/02/2016 11:03 AM
40856,Bug,Potential BETA,*SOLUTION MANAGER: New shared component links must be deleted directly,1,Done,\3.0.0\3.0 Beta\Sprint 100  (3.0.0 BETA As Deliverable),\Solution Manager,2 - High,04/02/2016 11:07 AM
40987,Bug,,(3.0.0) SOLUTION MANAGER: New build cleans Recent Workspaces list,2,Done,\3.0.0\3.0 GA\Sprint 101,\Solution Manager,3 - Medium,05/02/2016 10:34 AM
40992,Product Backlog Item,,3.0.0) SOLUTION MANAGER: BETA RC2: Smoke testing,0.5,Done,\3.0.0\3.0 Beta\Sprint 100  (3.0.0 BETA As Deliverable),\Solution Manager,,05/02/2016 10:49 AM
41016,Bug,,(3.0.0) SOLUTION MANAGER: User can`t check in the chain of newly created component if the parent link has been checked in,3,Done,\3.0.0\3.0 Beta\Sprint 100  (3.0.0 BETA As Deliverable),\Solution Manager,3 - Medium,08/02/2016 9:14 AM
41018,Bug,Potential BETA,*(3.0.0) SOLUTION MANAGER: The newly created shared child should be unshared without  check-in process in case when parent has checked in,1,Done,\3.0.0\3.0 Beta\Sprint 100  (3.0.0 BETA As Deliverable),\Solution Manager,2 - High,08/02/2016 9:29 AM
41034,Bug,,(3.0.0) SOLUTION MANAGER: The unshared items shouldn`t be available in case when shared component doesn`t have any link,2,Done,\3.0.0\3.0 GA\Sprint 102,\Solution Manager,4 - Low,08/02/2016 10:22 AM
41037,Bug,,(3.0.0) SOLUTION MANAGER: User can not rename components first attempt,2,Done,\3.0.0\3.0 GA\Sprint 101,\Solution Manager,3 - Medium,08/02/2016 11:42 AM
41055,Bug,,(3.0.0) (BETA - RC2) SM: Workflow Properties: Matches do not show icons,2,Done,\3.0.0\3.0 GA\Sprint 101,\Solution Manager,3 - Medium,08/02/2016 4:55 PM
41162,Bug,Potential BETA,*(3.0.0) SOLUTION MAANGER: The worfklow configuration has lost in case of multiple using shared component with child,1,Done,\3.0.0\3.0 Beta\Sprint 100  (3.0.0 BETA As Deliverable),\Solution Manager,1 - Critical,09/02/2016 5:47 AM
41185,Bug,,(3.0.0) SOLUTION MANAGER: Visual Designer doesn't save document,3,Done,\3.0.0\3.0 GA\Sprint 101,\Solution Manager,2 - High,09/02/2016 9:01 AM
41186,Bug,,(3.0.0) SOLUTION MANAGER: Not loaded DocProperties in visual design component,3,Done,\3.0.0\3.0 GA\Sprint 101,\Solution Manager,3 - Medium,09/02/2016 9:32 AM
41187,Product Backlog Item,,(3.0.0) SOLUTION MANAGER: BETA RC3: Regression - Shared,2,Done,\3.0.0\3.0 Beta\Sprint 100  (3.0.0 BETA As Deliverable),\Solution Manager,,09/02/2016 10:15 AM
41227,Bug,,(3.0.0) SOLUTION MANAGER: Access denied error has appeared in case of drag and drop,3,Done,\3.0.0\3.0 GA\Sprint 101,\Solution Manager,3 - Medium,10/02/2016 4:38 AM
41234,Bug,,(3.0.0) SOLUTION MANAGER: Table and General properties removed from visual design document after switching between tabs,2,Done,\3.0.0\3.0 GA\Sprint 101,\Solution Manager,2 - High,10/02/2016 7:26 AM
41236,Bug,,(3.0.0) SOLUTION MANAGER: Shared doc properties are not loaded to visual design document properties,3,Done,\3.0.0\3.0 GA\Sprint 101,\Solution Manager,3 - Medium,10/02/2016 8:04 AM
41238,Bug,,(3.0.0) SOLUTION MANAGER: Error during opening stylesheet from recent documents if this stylesheet was created by conversion from vdc,3,Done,\3.0.0\3.0 GA\Sprint 101,\Solution Manager,3 - Medium,10/02/2016 8:26 AM
41263,Bug,,(3.0.0) (BETA-RC2) Solution Manager: Preview crashes SM if solution 'un-chosen',2,Done,\3.0.0\3.0 GA\Sprint 101,\Solution Manager,3 - Medium,10/02/2016 10:03 AM
41265,Bug,,(3.0.0) SOLUTION MANAGER: No name validation while converting visual design to stylesheet,3,Done,\3.0.0\3.0 GA\Sprint 101,\Solution Manager,3 - Medium,10/02/2016 10:11 AM
41271,Product Backlog Item,Capitalize,Upgrade to latest Workflow RC3,1,Done,\3.0.0\3.0 Beta\Sprint 100  (3.0.0 BETA As Deliverable),\Solution Manager,,10/02/2016 10:26 AM
41276,Bug,,(3.0.0) (BETA-RC2) SOLUTION MANAGER: Many file types not recognised anymore.,5,Done,\3.0.0\3.0 GA\Sprint 102,\Solution Manager,4 - Low,10/02/2016 11:05 AM
41292,Bug,,(3.0.0) SOLUTION MANAGER: Loaded only first section properties,3,Done,\3.0.0\3.0 GA\Sprint 103,\Solution Manager,3 - Medium,11/02/2016 4:58 AM
41524,Bug,,(3.0.0) SOLUTION MANAGER: Undo check-out doesn't undo the file type for vdc converted to xsl,2,Done,\3.0.0\3.0 GA\Sprint 101,\Solution Manager,3 - Medium,11/02/2016 8:25 AM
35705,Product Backlog Item,Analyzed; Capitalize,(3.0.0) DG WORKFLOWS: SOLUTION UPGRADE PATH - Convert blueprint distribution and plugins to XAML,13,Done,\3.0.0\3.0 GA\Sprint 105,\Solution Manager,,06/11/2015 9:54 AM
37824,Product Backlog Item,Analyzed; Capitalize,(3.0.0) DG WORKFLOWS: SOLUTION UPGRADE PATH - Convert solution list and master component to XAML,13,Done,\3.0.0\3.0 GA\Sprint 105,\Solution Manager,,27/11/2015 9:46 AM
37825,Product Backlog Item,Analyzed; Capitalize,(3.0.0) DG WORKFLOWS: SOLUTION UPGRADE PATH - Convert match list to XAML,13,Done,\3.0.0\3.0 GA\Sprint 105,\Solution Manager,,27/11/2015 9:50 AM
42331,Product Backlog Item,RC1,(3.0.0) SOLUTION MANAGER:  Regression - Offline mode,3,New,\3.0.0\3.0 GA,\Solution Manager\Testing,,19/02/2016 4:22 AM
42332,Product Backlog Item,RC1,(3.0.0) SOLUTION MANAGER:  Regression - Drag and Drop,3,New,\3.0.0\3.0 GA,\Solution Manager\Testing,,19/02/2016 4:23 AM
42333,Product Backlog Item,RC1,(3.0.0) SOLUTION MANAGER: Regression - Visual Designer,1,New,\3.0.0\3.0 GA,\Solution Manager\Testing,,19/02/2016 4:27 AM
42334,Product Backlog Item,RC1,(3.0.0) SOLUTION MANAGER: Regression - Workflow Designer,1,New,\3.0.0\3.0 GA,\Solution Manager\Testing,,19/02/2016 4:28 AM
42335,Product Backlog Item,RC1,(3.0.0) SOLUTION MANAGER: Regression - Component,3,New,\3.0.0\3.0 GA,\Solution Manager\Testing,,19/02/2016 4:29 AM
42336,Product Backlog Item,RC1,(3.0.0) SOLUTION MANAGER: Regression - Workflow,3,New,\3.0.0\3.0 GA,\Solution Manager\Testing,,19/02/2016 4:30 AM
42337,Product Backlog Item,RC1,(3.0.0) SOLUTION MANAGER: Regression - Shared,5,New,\3.0.0\3.0 GA,\Solution Manager\Testing,,19/02/2016 4:37 AM
42675,Product Backlog Item,RC1,(3.0.0) SOLUTION MANAGER: Regression - Workflow,3,New,\3.0.0\3.0 GA,\Solution Manager\Testing,,29/02/2016 7:51 AM
42683,Product Backlog Item,,(3.0.0) SOLUTION MANAGER: Regression - Shared,5,New,\3.0.0\3.0 GA,\Solution Manager,,29/02/2016 7:54 AM
42784,Bug,,(3.0.0) SOLUTION MANAGER: VDC component under the Document Master doesnt get SHARED Document  properties ,1,Done,\3.0.0\3.0 GA\Sprint 101,\Solution Manager,3 - Medium,01/03/2016 8:01 AM
41770,Product Backlog Item,,[AUTOMATION] Fix failed tests (Content Builder) in CI,5,Done,\3.0.0\3.0 GA\Sprint 104,\Solution Manager,,17/02/2016 7:53 AM
42429,Bug,,VERIFY: (3.0.0 GA) Solution Manager:Preview can crash SM if error in stylesheet,0.5,Done,\3.0.0\3.0 GA\Sprint 102,\Solution Manager,3 - Medium,22/02/2016 7:54 AM
42439,Bug,,SPIKE: (3.0.0) GA: Preview leaving multiple instances of Adobe reader memory resident,2,Done,\3.0.0\3.0 GA\Sprint 103,\Solution Manager,2 - High,22/02/2016 11:39 AM
43771,Product Backlog Item,,(3.0.0) SOLUTION MANAGER: Exploratory testing,1,Done,\3.0.0\3.0 GA\Sprint 102,\Solution Manager,,14/03/2016 8:33 AM
43798,Bug,,(3.0.0) SOLUTION MANAGER: The Xpath Builder crashes while opening,3,Done,\3.0.0\3.0 GA\Sprint 103,\Solution Manager,1 - Critical,15/03/2016 7:29 AM
43807,Product Backlog Item,,SPIKE: Solution Upgrade Path stories,5,Done,\3.0.0\3.0 GA\Sprint 104,\Solution Manager,,15/03/2016 10:05 AM
43850,Product Backlog Item,,[AUTOMATION] Analyze structure,13,Done,\3.0.0\3.0 GA\Sprint 104,\Solution Manager,,16/03/2016 8:18 AM
43859,Bug,,(3.0.0) SOLUTION MANAGER: Import tool: Cannot cancel 'Conflict Resolution` window in case of file with same name already exists ,1,Done,\3.0.0\3.0 GA\Sprint 103,\Solution Manager,3 - Medium,16/03/2016 8:41 AM
43860,Bug,,(3.0.0) SOLUTION MANAGER: Import tool: The merge process in the import tool works very slow,3,Done,\3.0.0\3.0 GA\Sprint 103,\Solution Manager,2 - High,16/03/2016 8:45 AM
43867,Bug,,(3.0.0) SOLUTION MANAGER: Import tool: the problem message should be informative,3,Done,\3.0.0\3.0 GA\Sprint 103,\Solution Manager,3 - Medium,16/03/2016 9:06 AM
23240,Product Backlog Item,,SOLUTION MANAGER: XML/Errors Pane - Persist pane states,3,Done,\3.0.0\3.0 GA\Sprint 104,\Solution Manager,,12/03/2015 12:50 PM
44141,Bug,,* (3.0.0) SOLUTION MANAGER: The Solution  Manager has stopped working in case of double click on Plugins/Home tab,1,Done,\3.0.0\3.0 GA\Sprint 103,\Solution Manager,2 - High,18/03/2016 4:05 AM
44285,Product Backlog Item,,(3.0.0) SOLUTION MANAGER: Exploratory testing,0,Done,\3.0.0\3.0 GA\Sprint 103,\Solution Manager,,22/03/2016 8:29 AM
41235,Bug,,* VERIFY (3.0.0) SOLUTION MANAGER: Error while previewing vdc with another vdc included and doc properties are present,1,Done,\3.0.0\3.0 GA\Sprint 103,\Solution Manager,2 - High,10/02/2016 7:41 AM
44583,Bug,,"(3.0.0) SOLUTION MANAGER: Asterisk symbol * and ""font editing"" appears in Visual Designer plugin",3,Done,\3.0.0\3.0 GA\Sprint 104,\Solution Manager,3 - Medium,30/03/2016 5:00 AM
44593,Product Backlog Item,,SOLUTION MANAGER: Workflow Designer plugin - rebranding,2,Done,\3.0.0\3.0 GA\Sprint 104,\Solution Manager,,30/03/2016 8:40 AM
44633,Product Backlog Item,,Tune end-2-end testing enviroment,5,Done,\3.0.0\3.0 GA\Sprint 104,\Solution Manager,,31/03/2016 8:08 AM
44635,Product Backlog Item,,[AUTOMATION] Estimation of SM autotests coverage ,3,Done,\3.0.0\3.0 GA\Sprint 105,\Solution Manager,,31/03/2016 8:26 AM
45120,Product Backlog Item,,Miscellaneous,0,Done,\3.0.0\3.0 GA\Sprint 105,\Solution Manager,,13/04/2016 10:55 AM
45063,Product Backlog Item,,Create Medium Sized Client 3.0 Solution,8,Done,\3.0.0\3.0 GA\Sprint 108,\Solution Manager,,12/04/2016 11:36 AM
45182,Product Backlog Item,,Create Large Sized Client 3.0 Solution,13,Done,\3.0.0\3.0 GA\Sprint 109,\Solution Manager,,14/04/2016 10:51 AM
45474,Bug,,3.0 Editor:Stylesheet: Issue with spaces if present in XSL variable declaration,3,Done,\3.0.0\3.0 GA\Sprint 107,\Solution Manager,3 - Medium,19/04/2016 8:30 AM
45493,Bug,,(3.0.0) SOLUTION MANAGER: Cannot restore the previous version of component via Version History,3,Done,\3.0.0\3.0 GA\Sprint 106,\Solution Manager,2 - High,19/04/2016 9:29 AM
45713,Product Backlog Item,Analyzed; Capitalize,Solution Manager: Import Tool - Update master component,5,Done,\3.0.0\3.0 GA\Sprint 107,\Solution Manager,,20/04/2016 10:11 AM
45714,Product Backlog Item,Analyzed; Capitalize,(3.0.0) DG WORKFLOWS: SOLUTION UPGRADE PATH - Select All on import,3,Done,\3.0.0\3.0 GA\Sprint 105,\Solution Manager,,20/04/2016 10:16 AM
45993,Product Backlog Item,,Create Small Sized Client 3.0 Solution,5,Done,\3.0.0\3.0 GA\Sprint 108,\Solution Manager,,27/04/2016 10:19 AM
46352,Product Backlog Item,,REPOSITORY EXPLORER: Choose Items dialog - Allow users to select or deselect all,2,Done,\3.0.0\3.0 GA\Sprint 107,\Solution Manager,,29/04/2016 2:32 PM
32568,Product Backlog Item,Analyzed; Capitalize; Descope?,(3.0.0) INSTALL: Activity Library Package(s),5,Done,\3.0.0\3.0 GA\Sprint 110,\Solution Manager,,10/09/2015 11:40 AM
40549,Bug,HOLD,(3.0.0) SOLUTION MANAGER: Process Manager Designer - Save button disappeared from ribbon bar,2,Committed,\3.0.0\3.0 GA\Sprint 111,\Solution Manager,4 - Low,02/02/2016 12:25 PM
46236,Bug,,Solution Manager: Import Tool - Email doesn`t handle the case when type is SINGLE or BATCH,3,Done,\3.0.0\3.0 GA\Sprint 107,\Solution Manager,3 - Medium,28/04/2016 10:33 AM
46242,Bug,,Solution Manager: Import Tool - Email 'BCC' value imported to 'CC' field,1,Done,\3.0.0\3.0 GA\Sprint 106,\Solution Manager,3 - Medium,28/04/2016 10:51 AM
46252,Bug,,Solution Manager: Import Tool - Email 'From' not imported,1,Done,\3.0.0\3.0 GA\Sprint 106,\Solution Manager,3 - Medium,28/04/2016 11:18 AM
46256,Bug,,(3.0.0) SOLUTION MANAGER: The SM doesn`t handle the  <OverwriteExistingFiles/> tag,1,Done,\3.0.0\3.0 GA\Sprint 106,\Solution Manager,3 - Medium,28/04/2016 12:10 PM
46331,Product Backlog Item,,SOLUTION MANAGER: Clean up dependencies EDG.SaxonWrapper,2,Done,\3.0.0\3.0 GA\Sprint 107,\Solution Manager,,29/04/2016 8:40 AM
46490,Product Backlog Item,,Solution Manager: Preview plugin - Ability to edit loaded source file,5,Done,\3.0.0\3.0 GA\Sprint 109,\Solution Manager,,03/05/2016 1:29 PM
46492,Product Backlog Item,,Solution Manager: Preview plugin - Provide different preview types,13,Committed,\3.0.0\3.0 GA\Sprint 111,\Solution Manager,,03/05/2016 2:04 PM
46496,Product Backlog Item,,Solution Manager: Preview plugin - Preprocessing,13,Committed,\3.0.0\3.0 GA\Sprint 111,\Solution Manager,,03/05/2016 3:56 PM
46498,Product Backlog Item,,Solution Manager: Preview plugin - Ability to preview with text source,13,Ready To Accept,\3.0.0\3.0 GA\Sprint 111,\Solution Manager,,03/05/2016 4:29 PM
46511,Bug,,Solution Manager: Import tool - Document master ApplyStylesheet activity requires the template field be entered,3,Done,\3.0.0\3.0 GA\Sprint 106,\Solution Manager,3 - Medium,04/05/2016 8:55 AM
46526,Bug,,(3.0.0) SOLUTION MANAGER: AssignVariables doesn't assign values to variables,3,Done,\3.0.0\3.0 GA\Sprint 106,\Solution Manager,2 - High,04/05/2016 10:01 AM
46580,Product Backlog Item,,Solution Manager: UX Cleanup - gather text used throughout the application,2,Done,\3.0.0\3.0 GA\Sprint 106,\Solution Manager,,05/05/2016 8:46 AM
46588,Bug,,Solution Manager: Import Tool - Duplex setting is ignored,3,Done,\3.0.0\3.0 GA\Sprint 106,\Solution Manager,3 - Medium,05/05/2016 9:20 AM
46589,Bug,,Solution Manager: Import Tool - PDF Output is not being generated,1,Done,\3.0.0\3.0 GA\Sprint 106,\Solution Manager,3 - Medium,05/05/2016 9:21 AM
46590,Bug,,Solution Manager: Import Tool - Email activity is created when empty <Emails/> node exists,1,Done,\3.0.0\3.0 GA\Sprint 106,\Solution Manager,3 - Medium,05/05/2016 9:21 AM
46591,Bug,,Solution Manager: Import Tool - ConvertExcelDocument format is blank,1,Done,\3.0.0\3.0 GA\Sprint 106,\Solution Manager,3 - Medium,05/05/2016 9:22 AM
46592,Bug,,Solution Manager: Import Tool - Converter and template files are not added to the workspace,0.5,Done,\3.0.0\3.0 GA\Sprint 106,\Solution Manager,3 - Medium,05/05/2016 9:22 AM
46593,Bug,,Solution Manager: Import Tool - ConvertToXML paths should be expressions,1,Done,\3.0.0\3.0 GA\Sprint 106,\Solution Manager,3 - Medium,05/05/2016 9:23 AM
46893,Product Backlog Item,,SPIKE: Investigate issues in Process Manager,3,Done,\3.0.0\3.0 GA\Sprint 107,\Solution Manager,,10/05/2016 9:43 AM
46917,Bug,,"(3.0) Solution Manager: Import Tool - AppendDocument it`s necessary to handle the several XSL properties (FileCount,Overwrite)",1,Done,\3.0.0\3.0 GA\Sprint 107,\Solution Manager,3 - Medium,10/05/2016 11:25 AM
43849,Product Backlog Item,,[AUTOMATION] Write framework for test automation of SM,8,Done,\3.0.0\3.0 GA\Sprint 107,\Solution Manager,,16/03/2016 8:17 AM
46953,Product Backlog Item,,Solution Manager: Move text into resource file,8,Done,\3.0.0\3.0 GA\Sprint 108,\Solution Manager,,11/05/2016 9:55 AM
39950,Bug,,(3.0.0) Process Manager DESIGNER: Sometimes the Process Manager Designer doesn't load UI after several switching between tabs,2,Done,\3.0.0\3.0 GA\Sprint 107,\Solution Manager,4 - Low,22/01/2016 9:38 AM
40436,Bug,,(3.0.0) (BETA - RC1) SOLUTION MANAGER: The Process Manager Designer Window overlays the file menu,2,Done,\3.0.0\3.0 GA\Sprint 107,\Solution Manager,3 - Medium,01/02/2016 9:36 AM
47021,Bug,,(3.0.0) SOLUTION MANAGER: Error while import - Component already exists in parent component,3,Done,\3.0.0\3.0 GA\Sprint 107,\Solution Manager,3 - Medium,12/05/2016 3:16 AM
47213,Bug,,Solution Manager: Visual Designer - Error occurs when opening a VDC with a section master ancestor,3,Done,\3.0.0\3.0 GA\Sprint 107,\Solution Manager,1 - Critical,15/05/2016 5:08 PM
47305,Bug,,(3.0.0) SOLUTION MANAGER: Each elements of workflow must have the appropriate icon ,3,Done,\3.0.0\3.0 GA\Sprint 107,\Solution Manager,3 - Medium,17/05/2016 4:55 AM
47317,Bug,,(3.0.0) SOLUTION MANAGER: Import tool: Don`t create AssignVariables in the workflow if the blueprint doesn`t have  variables node,1,Done,\3.0.0\3.0 GA\Sprint 107,\Solution Manager,3 - Medium,17/05/2016 9:49 AM
47318,Product Backlog Item,,SPIKE: Preview Plugin,8,Done,\3.0.0\3.0 GA\Sprint 108,\Solution Manager,,17/05/2016 9:52 AM
47343,Bug,,SOLUTION MANAGER: Error - Impossible to check-in second document master,2,Done,\3.0.0\3.0 GA\Sprint 108,\Solution Manager,3 - Medium,17/05/2016 1:07 PM
47344,Bug,,"* SOLUTION MANAGER:  The ""IsReadyToProduction"" cannot be set while we check-in source process",2,Done,\3.0.0\3.0 GA\Sprint 107,\Solution Manager,3 - Medium,17/05/2016 1:21 PM
47382,Bug,,Solution Manager: Readonly components can be modified and saved,5,Done,\3.0.0\3.0 GA\Sprint 110,\Solution Manager,2 - High,19/05/2016 12:01 AM
47409,Bug,,(3.0.0) SOLUTION MANAGER: User cannot open readonly components if they are shared,2,Done,\3.0.0\3.0 GA\Sprint 108,\Solution Manager,3 - Medium,19/05/2016 6:30 AM
47416,Bug,,(3.0.0) SOLUTION MANAGER: 'Unhandled exception :LocalDataStoreSlot storage has been freed' is appeared,3,Done,\3.0.0\3.0 GA\Sprint 108,\Solution Manager,2 - High,19/05/2016 7:11 AM
47433,Bug,,* Solution Manager: Internal error while downloading Shared. 'Add component operation - component with name '{0}' already exists in parent component '{1}'',3,Done,\3.0.0\3.0 GA\Sprint 107,\Solution Manager,2 - High,19/05/2016 12:50 PM
47440,Product Backlog Item,,3.0 end-to-end environment installation,3,Done,\3.0.0\3.0 GA\Sprint 107,\Solution Manager,,20/05/2016 6:34 AM
47498,Bug,,(3.0.0) SOLUTION MANAGER: Import tool - No extension in ApplyStylesheet/Stylesheet Path/Folder parameter,2,Done,\3.0.0\3.0 GA\Sprint 107,\Solution Manager,2 - High,23/05/2016 12:38 PM
47541,Bug,,* (3.0.0) SOLUTION MANAGER: Error while attempting to check-in and undo check-out xaml with deleted shared components,3,Done,\3.0.0\3.0 GA\Sprint 107,\Solution Manager,3 - Medium,24/05/2016 11:16 AM
47711,Product Backlog Item,,[AUTOMATION] Set up the test repository environment,,New,\3.0.0\3.0 GA,\Solution Manager,,26/05/2016 6:18 AM
47593,Bug,,* SOLUTION MANAGER: SplashScreen shows as 'AboutWindow' in taskbar,1,Done,\3.0.0\3.0 GA\Sprint 108,\Solution Manager,4 - Low,25/05/2016 9:13 AM
47834,Product Backlog Item,,[AUTOMATION] Workspace Tests implementation (Sprint 108),8,Done,\3.0.0\3.0 GA\Sprint 108,\Solution Manager,,27/05/2016 3:47 AM
48111,Product Backlog Item,,(3.0.0) Solution Manager: Add IsStylesheet flag support,3,Done,\3.0.0\3.0 GA\Sprint 108,\Solution Manager,,02/06/2016 9:05 AM
48133,Product Backlog Item,,Group created 3.0 solution to single workspace,13,Done,\3.0.0\3.0 GA\Sprint 109,\Solution Manager,,02/06/2016 10:44 AM
48160,Bug,,* BUG: Issue with a large number of selected workflows,2,Done,\3.0.0\3.0 GA\Sprint 108,\Solution Manager,3 - Medium,03/06/2016 11:05 AM
48161,Product Backlog Item,,Repository Explorer - Limit file naming convention,8,Done,\3.0.0\3.0 GA\Sprint 110,\Solution Manager,,03/06/2016 11:07 AM
48322,Product Backlog Item,,[AUTOMATION] Workspace Tests implementation (Sprint 110),13,Done,\3.0.0\3.0 GA\Sprint 110,\Solution Manager,,08/06/2016 3:44 PM
48379,Bug,,(3.0.0) SOLUTION MANAGER: GetLatestVersion for shared link component which is under New component doesn't function,3,Done,\3.0.0\3.0 GA\Sprint 110,\Solution Manager,3 - Medium,09/06/2016 7:19 AM
48380,Product Backlog Item,,SOLUTION MANAGER: Add 'Replace' option into Merge Dialog,8,Done,\3.0.0\3.0 GA\Sprint 110,\Solution Manager,,09/06/2016 7:32 AM
48397,Bug,,Verify (3.0.0) SOLUTION MANAGER: Exception during Getting Latest Version of shared link component that was already removed,1,Done,\3.0.0\3.0 GA\Sprint 109,\Solution Manager,3 - Medium,09/06/2016 11:29 AM
48399,Bug,,(3.0.0) SOLUTION MANAGER: The 'New version available' icon appears after switching between repositories,5,Done,\3.0.0\3.0 GA\Sprint 110,\Solution Manager,3 - Medium,09/06/2016 1:19 PM
48583,Bug,,(3.0.0) The component status is not updated after opening a new dgwx file,2,Done,\3.0.0\3.0 GA\Sprint 110,\Solution Manager,3 - Medium,14/06/2016 9:55 AM
48777,Bug,,(3.0.0) SOLUTION MANAGER: Error while importing particular solutions,3,Done,\3.0.0\3.0 GA\Sprint 110,\Solution Manager,3 - Medium,20/06/2016 5:49 AM
41567,Product Backlog Item,Capitalize,(3.0.0) SECURITY: Protex Scan,2,Committed,\3.0.0\3.0 GA\Sprint 111,\Solution Manager,,11/02/2016 4:11 PM
46895,Product Backlog Item,RC1,(3.0.0) SOLUTION MANAGER: Smoke testing on Win 7 32 bit,1,New,\3.0.0\3.0 GA,\Solution Manager,,10/05/2016 9:58 AM
48852,Product Backlog Item,,Performance Assistance: Help Siarhei get 3.0 Client Solutions working on his environment,5,Committed,\3.0.0\3.0 GA\Sprint 111,\Solution Manager,,21/06/2016 9:00 AM
48935,Bug,,SOLUTION MANAGER:  User cannot remove component in offline mode for workspace that has ever been connected to repository,3,Done,\3.0.0\3.0 GA\Sprint 110,\Solution Manager,4 - Low,22/06/2016 12:31 PM
48991,Bug,,SOLUTION MANAGER: Automatically select a matched process in Workspace Tree in Preview plugin,1,Done,\3.0.0\3.0 GA\Sprint 110,\Solution Manager,4 - Low,23/06/2016 6:33 AM
49400,Bug,,SOLUTION MANAGER: Error during import any solution and in AssignVariable expressions because of the last activities' changes,2,Done,\3.0.0\3.0 GA\Sprint 111,\Solution Manager,1 - Critical,30/06/2016 10:28 AM
49563,Product Backlog Item,,[AUTOMATION] Tests implementation (Sprint 111),13,Committed,\3.0.0\3.0 GA\Sprint 111,\Solution Manager,,07/07/2016 9:01 AM
49735,Product Backlog Item,,Solution Manager: Preview plugin - Preprocessing - Intuitive activity list,8,Committed,\3.0.0\3.0 GA\Sprint 111,\Solution Manager,,11/07/2016 1:09 PM
